Geneid	gene_name	log2fc	p.value	fdr	significant
ENSG00000105369	CD79A	-0.03942731939357902	0.53354014073589	0.6599570369829113	non-significant
ENSG00000108306	FBXL20	-0.4257682999260887	0.53354014073589	0.6599570369829113	non-significant
ENSG00000113273	ARSB	-0.9019055783492064	0.53354014073589	0.6599570369829113	non-significant
ENSG00000118972	FGF23	0.22271613959543846	0.53354014073589	0.6599570369829113	non-significant
ENSG00000127399	LRRC61	1.8888248455711225	0.53354014073589	0.6599570369829113	non-significant
ENSG00000128617	OPN1SW	0.6164744724293516	0.53354014073589	0.6599570369829113	non-significant
ENSG00000129911	KLF16	-0.07167937585305309	0.53354014073589	0.6599570369829113	non-significant
ENSG00000131480	AOC2	0.4339263751706759	0.53354014073589	0.6599570369829113	non-significant
ENSG00000148057	IDNK	0.7882718617167741	0.53354014073589	0.6599570369829113	non-significant
ENSG00000148290	SURF1	0.555609017662518	0.53354014073589	0.6599570369829113	non-significant
ENSG00000157064	NMNAT2	0.5808643734271053	0.53354014073589	0.6599570369829113	non-significant
ENSG00000165923	AGBL2	0.7807697480332406	0.53354014073589	0.6599570369829113	non-significant
ENSG00000171045	TSNARE1	1.114217495659941	0.53354014073589	0.6599570369829113	non-significant
ENSG00000197136	PCNXL3	-0.05920720939804781	0.53354014073589	0.6599570369829113	non-significant
ENSG00000198933	TBKBP1	-0.40704981182133765	0.53354014073589	0.6599570369829113	non-significant
ENSG00000004468	CD38	0.11184339566901642	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000012232	EXTL3	-0.3690588383088978	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000037474	NSUN2	0.2388339146834329	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000040199	PHLPP2	-1.1113355057805685	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000055147	FAM114A2	0.32463032133010544	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000056998	GYG2	0.05540488107204692	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000060566	CREB3L3	-0.22228003850811834	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000070882	OSBPL3	-0.7647588788016699	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000072135	PTPN18	0.7211221524903706	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000074660	SCARF1	0.7843407740569308	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000086967	MYBPC2	2.1901307508116026	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000100439	ABHD4	-0.23711290333918375	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000101441	CST4	-0.37656966000058534	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000101542	CDH20	-0.15588169056883033	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000103319	EEF2K	-0.40005783699372555	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000104059	FAM189A1	0.26721768551858815	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000105393	BABAM1	-0.452630705931392	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000105497	ZNF175	-0.21655124292208275	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000107014	RLN2	1.8761458659828645	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000107789	MINPP1	-0.26496619094095974	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000109576	AADAT	0.06858384236150115	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000110931	CAMKK2	-0.567279576712036	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000113448	PDE4D	0.9502899687325216	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000114554	PLXNA1	0.8150394848600082	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000115232	ITGA4	0.4392576922489662	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000117419	ERI3	-0.3372837553957071	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000121957	GPSM2	-0.27931281982106043	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000125492	BARHL1	0.8263442003182343	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000125895	TMEM74B	-0.13213163086849766	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000128482	RNF112	-0.028250587197119703	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000130477	UNC13A	1.7713760341209526	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000134020	PEBP4	0.7397777034993197	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000135077	HAVCR2	-0.17846047091331355	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000135999	EPC2	0.12399152891814931	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000136026	CKAP4	0.2349831213864371	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000136770	DNAJC1	-0.9787248818961278	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000138379	MSTN	-0.45428687725111594	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000139620	KANSL2	1.651984574870758	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000140836	ZFHX3	-0.3313620088564708	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000140931	CMTM3	-1.0447614824206668	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000140932	CMTM2	0.7425890969867782	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000140968	IRF8	1.302159205029192	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000144821	MYH15	-0.6717850612846383	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000147059	SPIN2A	0.15129230747270886	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000147255	IGSF1	-0.07368202730072934	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000149782	PLCB3	0.8647886637300805	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000150637	CD226	-0.7888735623377915	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000153208	MERTK	0.010757303188420267	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000153922	CHD1	-0.02074227689753827	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000154889	MPPE1	0.23628535468485692	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000159263	SIM2	0.6660213187698001	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000159388	BTG2	0.01411152410156478	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000159961	OR3A3	-0.46227123236994094	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000160310	PRMT2	-0.09542948542000151	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000163320	CGGBP1	-0.8366635157912495	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000163554	SPTA1	-1.0338398466248666	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000163606	CD200R1	-0.02105540152762897	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000163947	ARHGEF3	-0.12181008789916675	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000166171	DPCD	-1.0839443946378764	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000171004	HS6ST2	-1.1033982824363746	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000171368	TPPP	-0.16616482930741955	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000172468	HSFY1	0.8867362086123518	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000173530	TNFRSF10D	0.17699139775578426	0.539675218868636	0.6630634265724737	non-significant
ENSG00000173557	C2orf70	-0.36242643305660166	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000175354	PTPN2	-0.32059425275614784	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000177054	ZDHHC13	-0.1314942561217521	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000178573	MAF	0.22228549723211577	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000179148	ALOXE3	-0.32143120831184646	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000179222	MAGED1	1.6979571147094707	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000179833	SERTAD2	0.8490246093266256	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000183146	CYorf17	0.29891737159087367	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000183579	ZNRF3	-0.10866963254136823	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000184207	PGP	-0.100243125238287	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000184786	TCTE3	0.687724160328414	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000185219	ZNF445	1.1345157346717822	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000185960	SHOX	0.058514426686277064	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000186889	TMEM17	1.2426732240788838	0.539675218868636	0.6630634265724737	non-significant
ENSG00000187642	C1orf170	0.48003629836678696	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000187942	LDLRAD2	0.45351226299000236	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000188340	OR6N2	0.04621881886849932	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000196388	INCA1	0.24831674534205092	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000196652	ZKSCAN5	0.23175919863627056	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000197217	ENTPD4	-0.1804953650643571	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000197993	KEL	0.49919200316469153	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000198146	ZNF770	-0.15772003906213494	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000198471	RTP2	0.6286856245730965	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000198633	ZNF534	0.14229378480279653	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000204193	TXNDC8	-0.7908995559453283	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000204889	KRT40	-0.12582700263811342	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000205329	OR6C3	-0.0806014073395741	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000213186	TRIM59	-0.8100429297230912	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000215045	GRID2IP	-0.8823988983829006	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000224902	GAGE12H	1.8244644942041495	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000224940	PRRT4	0.8727211842791036	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000226887	ERVMER34-1	0.5840663599064324	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000232070	TMEM253	0.2749549184892697	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000242616	GNG10	0.6120974292487461	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000248383	PCDHAC1	-0.29767256464873476	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000258453	OR11H2	0.14435231608081925	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000258691	RP11-404P21.8	-0.5334152464013261	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000273045	C2ORF15	0.48003394183324627	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000274391	NA	-0.4722016209112146	0.5396763423694708	0.6630634265724737	non-significant
ENSG00000119632	IFI27L2	1.1065616749500231	0.5458471103575263	0.6700714116093641	non-significant
ENSG00000125730	C3	0.3926969452856311	0.5458471103575263	0.6700714116093641	non-significant
ENSG00000130414	NDUFA10	0.43414089083936874	0.5458471103575263	0.6700714116093641	non-significant
ENSG00000131899	LLGL1	0.8367939502294007	0.5458471103575263	0.6700714116093641	non-significant
ENSG00000138604	GLCE	0.7037154725426482	0.5458471103575263	0.6700714116093641	non-significant
ENSG00000139618	BRCA2	0.036685895996624536	0.5458471103575263	0.6700714116093641	non-significant
ENSG00000140319	SRP14	-1.0327461795897577	0.5458471103575263	0.6700714116093641	non-significant
ENSG00000170423	KRT78	0.05313781743381052	0.5458471103575263	0.6700714116093641	non-significant
ENSG00000173581	CCDC106	-0.9840254665914057	0.5458471103575263	0.6700714116093641	non-significant
ENSG00000196747	HIST1H2AI	0.02761788402179044	0.5458471103575263	0.6700714116093641	non-significant
ENSG00000204740	MALRD1	0.918890973773501	0.5458471103575263	0.6700714116093641	non-significant
ENSG00000257591	ZNF625	-0.763236127339827	0.5458471103575263	0.6700714116093641	non-significant
ENSG00000275896	NA	0.05018712291925009	0.5458471103575263	0.6700714116093641	non-significant
ENSG00000022267	FHL1	0.4718098673301944	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000049246	PER3	0.06905452791530312	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000064655	EYA2	0.13191711081245916	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000067057	PFKP	-0.5889194071070223	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000068024	HDAC4	1.0284578060589282	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000068878	PSME4	-1.2045187642432433	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000069275	NUCKS1	0.6285362693498868	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000077232	DNAJC10	0.3590303764140924	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000080603	SRCAP	0.5303261648240609	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000080824	HSP90AA1	0.7701916732850921	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000088808	PPP1R13B	-0.29375499551342216	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000090402	SI	1.2077214322847987	0.5520521244410521	0.6733483097108033	non-significant
ENSG00000090581	GNPTG	0.5849116055813456	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000094804	CDC6	-0.06642449524707439	0.5520521244410521	0.6733483097108033	non-significant
ENSG00000095319	NUP188	-1.6285629838746352	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000101333	PLCB4	-0.010873278507798798	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000101596	SMCHD1	0.16501230032782374	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000102359	SRPX2	-0.14394064400281453	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000104325	DECR1	2.151879209352978	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000104936	DMPK	1.7755240313819853	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000116191	RALGPS2	-0.8279778527614567	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000116584	ARHGEF2	-0.5011448800987324	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000117525	F3	0.1515402761569007	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000118407	FILIP1	0.8002099331288214	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000118596	SLC16A7	0.2749716341209088	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000122035	RASL11A	1.135037998333373	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000123091	RNF11	0.7567865424072762	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000125812	GZF1	0.7250793587177659	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000127022	CANX	-0.38967734212703603	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000128016	ZFP36	1.200204821092556	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000133056	PIK3C2B	-0.2507189245380708	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000134115	CNTN6	-0.6520740514262815	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000136492	BRIP1	0.5814918817166469	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000136936	XPA	0.061804432096587425	0.5520521244410521	0.6733483097108033	non-significant
ENSG00000137642	SORL1	-0.3875060508516986	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000137673	MMP7	0.7320203860441423	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000138190	EXOC6	0.11788589654165094	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000143727	ACP1	1.8353692023240427	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000145725	PPIP5K2	-0.6430157632393303	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000147202	DIAPH2	0.7070008066258069	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000148513	ANKRD30A	0.16806906289873483	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000149474	CSRP2BP	0.7345772814864314	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000149547	EI24	0.16362760166281587	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000150455	TIRAP	0.18249330128131952	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000150630	VEGFC	-0.05919196370306871	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000151779	NBAS	0.01036255598163963	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000152492	CCDC50	1.8736486388268994	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000152591	DSPP	-1.4828881919673842	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000153147	SMARCA5	0.5255471502410882	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000154040	CABYR	1.7833990213835405	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000154721	JAM2	-0.22586602919986376	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000155275	TRMT44	-0.3190950489089111	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000155966	AFF2	0.6672359105083586	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000156414	TDRD9	0.07743809339453496	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000158553	POM121L2	-0.08390512403552242	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000159882	ZNF230	0.6225975594642544	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000163344	PMVK	1.1094340381827201	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000167634	NLRP7	0.2764595748442735	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000167720	SRR	0.19016022894657209	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000167749	KLK4	0.06392835708820728	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000169379	ARL13B	0.5414234540881526	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000169605	GKN1	-1.0426779122190015	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000170627	GTSF1	-0.9879620770915146	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000173157	ADAMTS20	-0.07681969297951807	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000174225	ARL13A	-1.0066399185995814	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000174469	CNTNAP2	-0.26410821201685325	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000174483	BBS1	0.7593879846062819	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000174516	PELI3	0.9618926016383114	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000174611	KY	-0.47350604354347603	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000174957	OR5J2	-0.10686650059273968	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000175264	CHST1	1.586119569940153	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000175691	ZNF77	0.9315455356572506	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000177465	ACOT4	-0.6355489812329429	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000178605	GTPBP6	0.018879154922655093	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000180448	HMHA1	-0.3215866639786464	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000181222	POLR2A	0.861444829802457	0.5520477174945724	0.6733483097108033	non-significant
ENSG00000183117	CSMD1	-1.405770268650503	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000183576	SETD3	0.15856887708541811	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000183963	SMTN	-0.09979174432136559	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000184999	SLC22A10	1.2796977367797358	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000185800	DMWD	0.17420564307019742	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000186480	INSIG1	1.6931320158413978	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000186496	ZNF396	-0.619466876295032	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000186529	CYP4F3	2.0496996781648678	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000187650	VMAC	1.2890673189624349	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000187658	C5orf52	0.861444829802457	0.5520477174945724	0.6733483097108033	non-significant
ENSG00000188389	PDCD1	-0.28503994673739397	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000189190	ZNF600	0.2850032197273715	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000196660	SLC30A10	0.21087720182511216	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000198331	HYLS1	0.5516658140971908	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000198844	ARHGEF15	1.8226728789142708	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000206043	C18orf63	-0.2850077819364908	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000212935	KRTAP10-3	-0.25270678286026876	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000213213	CCDC183	0.5808117555798215	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000215474	SKOR2	-0.21406263677008103	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000221977	OR4E2	0.7070996884263527	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000223547	ZNF844	0.6892230479504283	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000236396	RP11-677O4.3	-0.21237760627001687	0.5520532261574744	0.6733483097108033	non-significant
ENSG00000003509	NDUFAF7	0.2559098234497663	0.5582932380724343	0.6806034129993779	non-significant
ENSG00000105983	LMBR1	0.47657933099311367	0.5582932380724343	0.6806034129993779	non-significant
ENSG00000130803	ZNF317	0.7572575920137314	0.5582932380724343	0.6806034129993779	non-significant
ENSG00000175318	GRAMD2	0.25886163562782255	0.5582932380724343	0.6806034129993779	non-significant
ENSG00000187537	POTEM	-0.5671048774185872	0.5582932380724343	0.6806034129993779	non-significant
ENSG00000188038	NRN1L	-0.47418718948420197	0.5582932380724343	0.6806034129993779	non-significant
ENSG00000196878	LAMB3	0.03806487862552751	0.5582932380724343	0.6806034129993779	non-significant
ENSG00000206530	WDR52	-0.11681587021185373	0.5582932380724343	0.6806034129993779	non-significant
ENSG00000011258	MBTD1	-1.1195794130604722	0.5645678896819684	0.683918172035201	non-significant
ENSG00000018280	SLC11A1	0.6180705473477277	0.5645678896819684	0.683918172035201	non-significant
ENSG00000041353	RAB27B	0.7758632056454146	0.5645678896819684	0.683918172035201	non-significant
ENSG00000065883	CDK13	0.8576723448640665	0.5645678896819684	0.683918172035201	non-significant
ENSG00000068001	HYAL2	0.3801827805028039	0.5645678896819684	0.683918172035201	non-significant
ENSG00000075303	SLC25A40	0.6907375290862312	0.5645678896819684	0.683918172035201	non-significant
ENSG00000079931	MOXD1	0.08910799296691381	0.5645678896819684	0.683918172035201	non-significant
ENSG00000079974	RABL2B	-0.5383846614894795	0.5645678896819684	0.683918172035201	non-significant
ENSG00000083123	BCKDHB	0.06647238779125886	0.5645678896819684	0.683918172035201	non-significant
ENSG00000087245	MMP2	-1.5644465694890362	0.5645678896819684	0.683918172035201	non-significant
ENSG00000088881	EBF4	0.776716971541606	0.5645678896819684	0.683918172035201	non-significant
ENSG00000090339	ICAM1	-0.13512738634483373	0.5645678896819684	0.683918172035201	non-significant
ENSG00000099331	MYO9B	1.0450432054209648	0.5645678896819684	0.683918172035201	non-significant
ENSG00000100478	AP4S1	0.252287570685914	0.5645678896819684	0.683918172035201	non-significant
ENSG00000101079	NDRG3	0.731496012034055	0.5645678896819684	0.683918172035201	non-significant
ENSG00000101203	COL20A1	-0.5021119495178152	0.5645678896819684	0.683918172035201	non-significant
ENSG00000101447	FAM83D	-1.0545208383520763	0.5645678896819684	0.683918172035201	non-significant
ENSG00000104044	OCA2	-1.0326193479373933	0.5645678896819684	0.683918172035201	non-significant
ENSG00000107249	GLIS3	-0.8398813186676181	0.5645678896819684	0.683918172035201	non-significant
ENSG00000108242	CYP2C18	-0.05010626179499515	0.5645678896819684	0.683918172035201	non-significant
ENSG00000113845	TIMMDC1	0.12954072628269028	0.5645678896819684	0.683918172035201	non-significant
ENSG00000114450	GNB4	0.002863515688378208	0.5645678896819684	0.683918172035201	non-significant
ENSG00000115257	PCSK4	0.609628894350066	0.5645678896819684	0.683918172035201	non-significant
ENSG00000116031	CD207	-0.2904623865544795	0.5645678896819684	0.683918172035201	non-significant
ENSG00000116288	PARK7	0.23361237242451635	0.5645678896819684	0.683918172035201	non-significant
ENSG00000117000	RLF	0.3264855939131218	0.5645678896819684	0.683918172035201	non-significant
ENSG00000117318	ID3	0.11773012104462843	0.5645678896819684	0.683918172035201	non-significant
ENSG00000120278	PLEKHG1	-0.005839339836570738	0.5645678896819684	0.683918172035201	non-significant
ENSG00000123575	FAM199X	1.3658855094111062	0.5645678896819684	0.683918172035201	non-significant
ENSG00000123739	PLA2G12A	-0.3085246929501345	0.5645678896819684	0.683918172035201	non-significant
ENSG00000126432	PRDX5	-0.4052351756803584	0.5645678896819684	0.683918172035201	non-significant
ENSG00000127423	AUNIP	-1.1369707564805789	0.5645678896819684	0.683918172035201	non-significant
ENSG00000130956	HABP4	0.6046503920434695	0.5645678896819684	0.683918172035201	non-significant
ENSG00000134001	EIF2S1	-1.5242518449381142	0.5645668107602531	0.683918172035201	non-significant
ENSG00000134030	CTIF	-0.488162111868401	0.5645678896819684	0.683918172035201	non-significant
ENSG00000134508	CABLES1	0.18030212220505853	0.5645678896819684	0.683918172035201	non-significant
ENSG00000135966	TGFBRAP1	0.6545411649574373	0.5645678896819684	0.683918172035201	non-significant
ENSG00000140987	ZSCAN32	1.4229019186566194	0.5645678896819684	0.683918172035201	non-significant
ENSG00000142166	IFNAR1	0.20702447451903055	0.5645678896819684	0.683918172035201	non-significant
ENSG00000142530	FAM71E1	0.5934867653374494	0.5645678896819684	0.683918172035201	non-significant
ENSG00000143387	CTSK	-0.32906243001747953	0.5645678896819684	0.683918172035201	non-significant
ENSG00000144711	IQSEC1	-0.06492815102858623	0.5645678896819684	0.683918172035201	non-significant
ENSG00000146839	ZAN	0.7106188600371439	0.5645678896819684	0.683918172035201	non-significant
ENSG00000148734	NPFFR1	-0.12084243162715236	0.5645678896819684	0.683918172035201	non-significant
ENSG00000149292	TTC12	-0.6626166365949719	0.5645678896819684	0.683918172035201	non-significant
ENSG00000149742	SLC22A9	-0.46747294349057045	0.5645678896819684	0.683918172035201	non-significant
ENSG00000150787	PTS	0.6771672732896856	0.5645678896819684	0.683918172035201	non-significant
ENSG00000152207	CYSLTR2	1.5558118473992106	0.5645678896819684	0.683918172035201	non-significant
ENSG00000152822	GRM1	0.8426821283282966	0.5645678896819684	0.683918172035201	non-significant
ENSG00000155744	FAM126B	-0.7223948360118999	0.5645678896819684	0.683918172035201	non-significant
ENSG00000156011	PSD3	-1.0908040022400336	0.5645678896819684	0.683918172035201	non-significant
ENSG00000156042	TTC18	0.4246468761713932	0.5645678896819684	0.683918172035201	non-significant
ENSG00000156222	SLC28A1	1.3212992861072796	0.5645678896819684	0.683918172035201	non-significant
ENSG00000157211	CDCP2	0.9107939227903359	0.5645678896819684	0.683918172035201	non-significant
ENSG00000160223	ICOSLG	-0.509033238194762	0.5645678896819684	0.683918172035201	non-significant
ENSG00000162618	ELTD1	-0.48747589120112433	0.5645678896819684	0.683918172035201	non-significant
ENSG00000164049	FBXW12	-0.11216982972062045	0.5645678896819684	0.683918172035201	non-significant
ENSG00000164096	C4orf3	-0.04409769927860601	0.5645678896819684	0.683918172035201	non-significant
ENSG00000164930	FZD6	0.21810777510390622	0.5645678896819684	0.683918172035201	non-significant
ENSG00000165259	HDX	0.9752597866295996	0.5645678896819684	0.683918172035201	non-significant
