Geneid	gene_name	log2fc	p.value	fdr	significant
ENSG00000071539	TRIP13	0.07624042530523535	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000088899	LZTS3	-0.3822628376988058	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000090889	KIF4A	-0.15205391907697635	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000092330	TINF2	-0.14052138670619665	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000099889	ARVCF	-0.38448935090554104	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000100106	TRIOBP	-0.31869177234016266	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000102445	KIAA0226L	-0.25469652511901697	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000107018	RLN1	0.11551463793236069	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000108417	KRT37	-0.4994447806678492	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000110429	FBXO3	0.033296066209672966	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000110660	SLC35F2	-0.015503348533285527	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000116237	ICMT	-0.16024015546022463	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000123080	CDKN2C	-0.0019081141626580793	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000124523	SIRT5	-0.2899051637763831	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000127191	TRAF2	-0.4371640135378399	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000129472	RAB2B	-0.07160575076678237	0.7951644717450039	0.8772607072173243	non-significant
ENSG00000130957	FBP2	-0.3899219318191855	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000132471	WBP2	0.131212967483268	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000134627	PIWIL4	-0.30293557399926013	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000134769	DTNA	-0.33631099441072054	0.7951669693396074	0.8772607072173243	non-significant
ENSG00000136872	ALDOB	-0.3414404996003681	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000136891	TEX10	-0.4193152511893918	0.7951644717450039	0.8772607072173243	non-significant
ENSG00000136933	RABEPK	0.1761849125588211	0.7951644717450039	0.8772607072173243	non-significant
ENSG00000137601	NEK1	0.27776531302574586	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000139437	TCHP	-0.36862802773441516	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000139546	TARBP2	0.09285587843925319	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000140153	WDR20	-0.16318611619946696	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000141161	UNC45B	-0.13992973420726712	0.7951659980636712	0.8772607072173243	non-significant
ENSG00000144043	TEX261	0.47552436813168164	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000144583	MARCH4	0.6839797963998736	0.7951644717450039	0.8772607072173243	non-significant
ENSG00000147082	CCNB3	-0.039146835503601825	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000147570	DNAJC5B	-0.1845736775550529	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000148832	PAOX	0.696255915233152	0.7951644717450039	0.8772607072173243	non-significant
ENSG00000149179	C11orf49	0.6033379234630974	0.7951669693396074	0.8772607072173243	non-significant
ENSG00000149927	DOC2A	-0.26476279656334994	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000151005	TKTL2	-0.18965765896922726	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000151502	VPS26B	0.09103917532877015	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000154920	EME1	-0.07293611975113941	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000157111	TMEM171	-0.20943563297846077	0.7951669693396074	0.8772607072173243	non-significant
ENSG00000160062	ZBTB8A	0.2473630608703128	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000160326	SLC2A6	0.05560420093401727	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000162981	FAM84A	0.027987934491228245	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000163472	TMEM79	0.3302518110751701	0.7951644717450039	0.8772607072173243	non-significant
ENSG00000164823	OSGIN2	0.059450993681549054	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000165449	SLC16A9	0.11826200277862432	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000166482	MFAP4	-0.2618972996938225	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000166509	CLEC3A	-0.24691583048705051	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000166960	CCDC178	-0.02117468557776972	0.7951644717450039	0.8772607072173243	non-significant
ENSG00000168395	ING5	0.05893370968393457	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000170703	TTLL6	0.10786440656505238	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000171124	FUT3	0.01991174021208839	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000172232	AZU1	-0.3422539471063291	0.7951669693396074	0.8772607072173243	non-significant
ENSG00000174136	RGMB	0.00690158533817691	0.7951644717450039	0.8772607072173243	non-significant
ENSG00000174197	MGA	0.14920293878892424	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000175182	FAM131A	-4.1359217255601533e-4	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000175820	CCDC168	-0.0542065451817788	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000176979	TRIM60	-0.2374008904962869	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000178234	GALNT11	-0.3378290620528866	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000179476	C14orf28	-0.3797106748343335	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000180176	TH	0.25742327088761613	0.7951659980636712	0.8772607072173243	non-significant
ENSG00000180720	CHRM4	0.19180736344365235	0.7951644717450039	0.8772607072173243	non-significant
ENSG00000181752	OR8K5	0.25605168264053657	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000183128	CALHM3	-0.07683126630138065	0.7951659980636712	0.8772607072173243	non-significant
ENSG00000183795	BPY2B	0.14647221977527308	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000184544	DHRS7C	-0.49006916853989085	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000184571	PIWIL3	0.18015940166165886	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000186591	UBE2H	-0.0027966443108618606	0.7951669693396074	0.8772607072173243	non-significant
ENSG00000187066	TMEM262	-0.5428158189514887	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000187720	THSD4	-0.3605362130465128	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000188508	KRTDAP	0.26016052119854893	0.7951671080921849	0.8772607072173243	non-significant
ENSG00000196277	GRM7	-0.26723458253961213	0.7951659980636712	0.8772607072173243	non-significant
ENSG00000196981	WDR5B	0.07699068980635654	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000197622	CDC42SE1	-0.17763188111419767	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000197860	SGTB	-0.3577988078987419	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000204856	FAM216A	-0.21020183503096543	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000204967	PCDHA4	-0.1044646967095221	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000205593	DENND6B	-0.3701854726044298	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000205899	BHLHA9	-0.40486037199554503	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000214128	TMEM213	-0.37030373954665263	0.7951644717450039	0.8772607072173243	non-significant
ENSG00000238205	MPC1L	-0.41289244070748454	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000250722	SEPP1	0.5101924444648511	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000256870	SLC5A8	-0.14988408390448577	0.7951669693396074	0.8772607072173243	non-significant
ENSG00000260903	XKR7	-0.31713295268559805	0.7951673855964942	0.8772607072173243	non-significant
ENSG00000039600	SOX30	0.13247334661145094	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000068724	TTC7A	-0.1795161376367965	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000070047	PHRF1	-0.18753816535035153	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000070950	RAD18	-0.18369733881550498	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000075429	CACNG5	-0.3598459882879454	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000080815	PSEN1	0.1762414620005725	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000089177	KIF16B	-0.19281619112150472	0.8023562370030793	0.8831558716167079	non-significant
ENSG00000095981	KCNK16	-0.1616503871017283	0.8023562370030793	0.8831558716167079	non-significant
ENSG00000099284	H2AFY2	0.15680797498819884	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000099365	STX1B	0.04102561349402005	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000099904	ZDHHC8	-0.14166515457287185	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000106603	COA1	0.611009626867243	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000108219	TSPAN14	0.015125739088003158	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000117020	AKT3	0.06946942044151391	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000117036	ETV3	0.6296601038590404	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000118200	CAMSAP2	-0.04937731132686184	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000118292	C1orf54	-0.1541240938145671	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000121005	CRISPLD1	-0.38593271012948843	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000130348	QRSL1	-0.3506386840048515	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000137871	ZNF280D	0.42204432667059116	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000139180	NDUFA9	-0.24999897830192652	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000150054	MPP7	-0.15840828709395113	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000156298	TSPAN7	0.07488699917717581	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000168228	ZCCHC4	-0.08016380750041104	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000168824	NSG1	0.46465250171131317	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000170561	IRX2	0.08053884400349705	0.8023558347132349	0.8831558716167079	non-significant
ENSG00000171634	BPTF	-0.3993380151437611	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000171700	RGS19	-0.40642734079886034	0.8023562370030793	0.8831558716167079	non-significant
ENSG00000174840	PDE12	0.04667393428291752	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000176293	ZNF135	0.15942033344579767	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000178201	VN1R1	0.05084753545360925	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000182854	OR4F15	0.4510525286942041	0.8023522139941088	0.8831558716167079	non-significant
ENSG00000183617	MRPL54	-0.09915950547509154	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000187010	RHD	-0.3050631958717365	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000196670	ZFP62	-0.35693890222590896	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000197019	SERTAD1	-0.19473249153364275	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000214050	FBXO16	-0.1525775246117656	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000237441	RGL2	-0.015648432323780426	0.8023550301261778	0.8831558716167079	non-significant
ENSG00000259075	POC1B-GALNT4	-0.14470580221874893	0.8023569074806955	0.8831558716167079	non-significant
ENSG00000006194	ZNF263	0.5374825927972658	0.8095607507726035	0.886538043871218	non-significant
ENSG00000011143	MKS1	-0.2848170232040388	0.8095630800860009	0.886538043871218	non-significant
ENSG00000012660	ELOVL5	0.5518456392515118	0.8095625624681867	0.886538043871218	non-significant
ENSG00000013016	EHD3	-0.49467075853475234	0.809563468296592	0.886538043871218	non-significant
ENSG00000022355	GABRA1	0.14548087705506957	0.809563468296592	0.886538043871218	non-significant
ENSG00000056050	C4orf27	-0.1644967399975588	0.809563468296592	0.886538043871218	non-significant
ENSG00000064012	CASP8	-0.1904817485974306	0.8095621742520567	0.886538043871218	non-significant
ENSG00000066427	ATXN3	-0.12529182842369244	0.8095630800860009	0.886538043871218	non-significant
ENSG00000074219	TEAD2	0.03684567892553485	0.8095621742520567	0.886538043871218	non-significant
ENSG00000078687	TNRC6C	-0.1605136520620809	0.8095630800860009	0.886538043871218	non-significant
ENSG00000091482	SMPX	0.0904312314086026	0.809563468296592	0.886538043871218	non-significant
ENSG00000092067	CEBPE	-0.007777799733886508	0.8095607507726035	0.886538043871218	non-significant
ENSG00000099937	SERPIND1	-0.2869244078441797	0.809563468296592	0.886538043871218	non-significant
ENSG00000100249	C22orf31	0.20204763788428148	0.809563468296592	0.886538043871218	non-significant
ENSG00000100865	CINP	-0.08249189133005409	0.809563468296592	0.886538043871218	non-significant
ENSG00000102078	SLC25A14	-0.001963069202433045	0.809563468296592	0.886538043871218	non-significant
ENSG00000105122	RASAL3	-0.38918444676899183	0.809563468296592	0.886538043871218	non-significant
ENSG00000105376	ICAM5	-0.3978260500779436	0.809563468296592	0.886538043871218	non-significant
ENSG00000105383	CD33	0.05396176797280424	0.809563468296592	0.886538043871218	non-significant
ENSG00000110583	NAA40	-0.10831536465303003	0.809563468296592	0.886538043871218	non-significant
ENSG00000111530	CAND1	-0.19180365200234173	0.809563468296592	0.886538043871218	non-significant
ENSG00000112238	PRDM13	-0.10214004177211206	0.8095630800860009	0.886538043871218	non-significant
ENSG00000115241	PPM1G	-0.24862627726022385	0.8095621742520567	0.886538043871218	non-significant
ENSG00000116833	NR5A2	0.05024148020140071	0.809563468296592	0.886538043871218	non-significant
ENSG00000117322	CR2	0.1693838881290749	0.809563468296592	0.886538043871218	non-significant
ENSG00000122756	CNTFR	0.4219740662611783	0.8095588096128227	0.886538043871218	non-significant
ENSG00000123143	PKN1	0.06635454381459582	0.809563468296592	0.886538043871218	non-significant
ENSG00000124875	CXCL6	0.30581940473194524	0.8095630800860009	0.886538043871218	non-significant
ENSG00000128245	YWHAH	-0.4605633326925941	0.809563468296592	0.886538043871218	non-significant
ENSG00000130340	SNX9	0.5218382515637662	0.809563468296592	0.886538043871218	non-significant
ENSG00000130956	HABP4	0.13359622951477967	0.809563468296592	0.886538043871218	non-significant
ENSG00000134443	GRP	-0.3832804198575122	0.8095607507726035	0.886538043871218	non-significant
ENSG00000135750	KCNK1	0.19185025572212425	0.809563468296592	0.886538043871218	non-significant
ENSG00000136542	GALNT5	0.02210577957237456	0.809563468296592	0.886538043871218	non-significant
ENSG00000138081	FBXO11	0.45717014841835335	0.8095607507726035	0.886538043871218	non-significant
ENSG00000138684	IL21	0.1708138771598322	0.809563468296592	0.886538043871218	non-significant
ENSG00000138942	RNF185	0.10839278602260059	0.809563468296592	0.886538043871218	non-significant
ENSG00000144362	PHOSPHO2	-0.12546004849360312	0.809563468296592	0.886538043871218	non-significant
ENSG00000144366	GULP1	0.24145609582353134	0.809563468296592	0.886538043871218	non-significant
ENSG00000146285	SCML4	-0.06626329517769068	0.809563468296592	0.886538043871218	non-significant
ENSG00000147573	TRIM55	-0.2570546309008191	0.809563468296592	0.886538043871218	non-significant
ENSG00000155034	FBXL18	-0.22943250029903356	0.809563468296592	0.886538043871218	non-significant
ENSG00000157927	RADIL	-0.08063354651797937	0.809563468296592	0.886538043871218	non-significant
ENSG00000158578	ALAS2	-0.024707941116987476	0.809563468296592	0.886538043871218	non-significant
ENSG00000163932	PRKCD	-0.3187528929363204	0.809563468296592	0.886538043871218	non-significant
ENSG00000164037	SLC9B1	0.5280564439565378	0.8095607507726035	0.886538043871218	non-significant
ENSG00000164045	CDC25A	0.2195706722539481	0.8095571272263377	0.886538043871218	non-significant
ENSG00000164978	NUDT2	0.0011418409571277062	0.8095607507726035	0.886538043871218	non-significant
ENSG00000166323	C11orf65	0.04932457994533391	0.8095621742520567	0.886538043871218	non-significant
ENSG00000168350	DEGS2	-0.3978115157147188	0.809563468296592	0.886538043871218	non-significant
ENSG00000168542	COL3A1	-0.4607164862206642	0.8095630800860009	0.886538043871218	non-significant
ENSG00000169062	UPF3A	0.05369361385430283	0.809563468296592	0.886538043871218	non-significant
ENSG00000169248	CXCL11	-0.36876119758574905	0.8095621742520567	0.886538043871218	non-significant
ENSG00000169592	INO80E	-0.3583996436824611	0.809563468296592	0.886538043871218	non-significant
ENSG00000171561	OR2AT4	-0.11122920141291916	0.809563468296592	0.886538043871218	non-significant
ENSG00000172404	DNAJB7	-0.24053954883799095	0.809563468296592	0.886538043871218	non-significant
ENSG00000173627	APOBEC4	-0.27038952231245483	0.8095630800860009	0.886538043871218	non-significant
ENSG00000174460	ZCCHC12	-0.42495536411604884	0.809563468296592	0.886538043871218	non-significant
ENSG00000176601	MAP3K19	-0.3601371979706516	0.809563468296592	0.886538043871218	non-significant
ENSG00000178031	ADAMTSL1	0.7633378185562668	0.809561397812675	0.886538043871218	non-significant
ENSG00000178573	MAF	-0.13322852073366423	0.8095607507726035	0.886538043871218	non-significant
ENSG00000178602	OTOS	0.3065985772231912	0.8095621742520567	0.886538043871218	non-significant
ENSG00000179930	ZNF648	-0.34506509084509396	0.809563468296592	0.886538043871218	non-significant
ENSG00000184924	PTRHD1	-0.049413967376244365	0.809563468296592	0.886538043871218	non-significant
ENSG00000185164	NOMO2	0.002472449439546285	0.809563468296592	0.886538043871218	non-significant
ENSG00000185950	IRS2	-0.08872120526282208	0.809563468296592	0.886538043871218	non-significant
ENSG00000186812	ZNF397	-0.41551152014518183	0.809563468296592	0.886538043871218	non-significant
ENSG00000187116	LILRA5	-0.22592843781312685	0.809563468296592	0.886538043871218	non-significant
ENSG00000187550	SBK2	0.18661061905845616	0.8095621742520567	0.886538043871218	non-significant
ENSG00000188385	JAKMIP3	-0.23833830881134976	0.809563468296592	0.886538043871218	non-significant
ENSG00000188921	PTPLAD2	-0.08827637752900029	0.809563468296592	0.886538043871218	non-significant
ENSG00000189099	PRSS48	-0.4581318662915809	0.809563468296592	0.886538043871218	non-significant
ENSG00000196456	ZNF775	0.3209424960034594	0.809563468296592	0.886538043871218	non-significant
ENSG00000196565	HBG2	0.10112267365103404	0.8095630800860009	0.886538043871218	non-significant
ENSG00000196812	ZSCAN16	-0.009079596230950145	0.809563468296592	0.886538043871218	non-significant
ENSG00000197124	ZNF682	-0.13921624301973107	0.8095607507726035	0.886538043871218	non-significant
ENSG00000197253	TPSB2	0.11659612269126664	0.809563468296592	0.886538043871218	non-significant
ENSG00000204577	LILRB3	-0.09292778857965685	0.8095607507726035	0.886538043871218	non-significant
ENSG00000221882	OR3A2	-0.2646322201593623	0.809563468296592	0.886538043871218	non-significant
ENSG00000230778	ANKRD63	-0.42875087822336244	0.809563468296592	0.886538043871218	non-significant
ENSG00000236981	OR10G9	-0.21208981772889543	0.809563468296592	0.886538043871218	non-significant
ENSG00000240184	PCDHGC3	-0.08221016424357944	0.809563468296592	0.886538043871218	non-significant
ENSG00000249319	AC068533.7	0.10668913374219972	0.8095630800860009	0.886538043871218	non-significant
ENSG00000250305	KIAA1456	-0.14506152042162895	0.809563468296592	0.886538043871218	non-significant
ENSG00000257743	RP11-1220K2.2	0.0854654418093408	0.809563468296592	0.886538043871218	non-significant
ENSG00000274618	NA	-0.33140797988312287	0.8095630800860009	0.886538043871218	non-significant
ENSG00000282278	NA	-0.15917883527848598	0.809563468296592	0.886538043871218	non-significant
ENSG00000004776	HSPB6	0.2233206555829877	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000089847	ANKRD24	-0.3038481524670396	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000092203	TOX4	-0.32891670212058904	0.816784208808883	0.8921433284196578	non-significant
ENSG00000101160	CTSZ	-0.34642908775643955	0.816785330941373	0.8921433284196578	non-significant
ENSG00000101336	HCK	-0.0025065046132661715	0.816784208808883	0.8921433284196578	non-significant
ENSG00000103199	ZNF500	0.11135548928791703	0.816784208808883	0.8921433284196578	non-significant
ENSG00000109610	SOD3	-0.015601101527029714	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000110497	AMBRA1	0.061261008816771885	0.8167838347601386	0.8921433284196578	non-significant
ENSG00000111731	C2CD5	0.1351816606258571	0.816784208808883	0.8921433284196578	non-significant
ENSG00000111796	KLRB1	0.015681091757309522	0.816784208808883	0.8921433284196578	non-significant
ENSG00000112312	GMNN	0.1087512390914284	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000112414	GPR126	0.05838689401579967	0.816784208808883	0.8921433284196578	non-significant
ENSG00000113749	HRH2	0.020319702224530656	0.816784208808883	0.8921433284196578	non-significant
ENSG00000118849	RARRES1	-0.22471560748579242	0.816785330941373	0.8921433284196578	non-significant
ENSG00000124743	KLHL31	-0.2705273328765067	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000126947	ARMCX1	0.8038412309871961	0.816784208808883	0.8921433284196578	non-significant
ENSG00000135914	HTR2B	0.4184598726481899	0.816784208808883	0.8921433284196578	non-significant
ENSG00000136982	DSCC1	-0.06299697049445017	0.816785330941373	0.8921433284196578	non-significant
ENSG00000144674	GOLGA4	0.11154419756333017	0.816785330941373	0.8921433284196578	non-significant
ENSG00000144824	PHLDB2	-0.3468487088543644	0.816784208808883	0.8921433284196578	non-significant
ENSG00000148798	INA	0.3375502178697823	0.816784208808883	0.8921433284196578	non-significant
ENSG00000148826	NKX6-2	-0.03565052522799838	0.816784208808883	0.8921433284196578	non-significant
ENSG00000151914	DST	0.010149953197646137	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000160460	SPTBN4	0.1743219686883973	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000163734	CXCL3	-0.041207904527143464	0.816785330941373	0.8921433284196578	non-significant
ENSG00000165661	QSOX2	-0.10549835522931487	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000166411	IDH3A	-0.3586461615434532	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000167100	SAMD14	-0.16350897620820046	0.816785330941373	0.8921433284196578	non-significant
ENSG00000169604	ANTXR1	0.6053579441301327	0.816784208808883	0.8921433284196578	non-significant
ENSG00000169914	OTUD3	0.03270560274122026	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000170545	SMAGP	-0.03320390294625585	0.816784208808883	0.8921433284196578	non-significant
ENSG00000171428	NAT1	0.49770738673259696	0.816781590419567	0.8921433284196578	non-significant
ENSG00000171954	CYP4F22	0.026352670157732894	0.816784208808883	0.8921433284196578	non-significant
ENSG00000176978	DPP7	0.04357846099570147	0.816785330941373	0.8921433284196578	non-significant
ENSG00000182255	KCNA4	-0.19610688316913957	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000182983	ZNF662	-0.015027371103830076	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000183688	FAM101B	-0.2570683552924627	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000186111	PIP5K1C	-0.20199823506682774	0.816784208808883	0.8921433284196578	non-significant
ENSG00000204498	NFKBIL1	0.30890479205672283	0.816785330941373	0.8921433284196578	non-significant
ENSG00000213988	ZNF90	-0.36678590615783935	0.816784208808883	0.8921433284196578	non-significant
ENSG00000221932	HEPN1	-0.0034812062551294043	0.816784208808883	0.8921433284196578	non-significant
ENSG00000227268	KLLN	-0.12503075929317742	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000265303	CTD-2510F5.6	-0.037919313516409016	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000275152	NA	0.06334666988699912	0.8167859543394038	0.8921433284196578	non-significant
ENSG00000023572	GLRX2	0.27773790735854637	0.8240242828731573	0.89590612842185	non-significant
ENSG00000055957	ITIH1	-0.1471473200045891	0.8240242828731573	0.89590612842185	non-significant
ENSG00000070371	CLTCL1	0.07877274130545228	0.8240242828731573	0.89590612842185	non-significant
ENSG00000070423	RNF126	-0.09036901157542683	0.8240242828731573	0.89590612842185	non-significant
ENSG00000074966	TXK	0.08858424909502209	0.8240242828731573	0.89590612842185	non-significant
ENSG00000076248	UNG	-0.06545679980562576	0.8240242828731573	0.89590612842185	non-significant
ENSG00000095002	MSH2	0.17124944313398702	0.8240217644472969	0.89590612842185	non-significant
ENSG00000100483	VCPKMT	0.12957723666213777	0.8240242828731573	0.89590612842185	non-significant
ENSG00000101938	CHRDL1	0.11227550841959998	0.8240217644472969	0.89590612842185	non-significant
ENSG00000103313	MEFV	-0.1247160296151154	0.8240242828731573	0.89590612842185	non-significant
ENSG00000104960	PTOV1	0.2789656378851177	0.8240217644472969	0.89590612842185	non-significant
ENSG00000105854	PON2	-0.2720707695007038	0.8240242828731573	0.89590612842185	non-significant
ENSG00000108666	C17orf75	-0.27896310997081236	0.8240242828731573	0.89590612842185	non-significant
ENSG00000111052	LIN7A	-0.20611040883871715	0.8240217644472969	0.89590612842185	non-significant
ENSG00000117707	PROX1	0.0676292986045061	0.8240242828731573	0.89590612842185	non-significant
ENSG00000121644	DESI2	-0.09514542389736995	0.8240242828731573	0.89590612842185	non-significant
ENSG00000122678	POLM	-0.22581811852182235	0.8240242828731573	0.89590612842185	non-significant
ENSG00000125787	GNRH2	-0.39361850554837835	0.8240242828731573	0.89590612842185	non-significant
ENSG00000129474	AJUBA	0.614342495173234	0.8240242828731573	0.89590612842185	non-significant
ENSG00000132837	DMGDH	-0.2539915021113678	0.8240217644472969	0.89590612842185	non-significant
ENSG00000132915	PDE6A	0.07582722174482079	0.8240242828731573	0.89590612842185	non-significant
ENSG00000134343	ANO3	-0.004071325916081124	0.8240242828731573	0.89590612842185	non-significant
ENSG00000135077	HAVCR2	-0.22363360390539244	0.824023083636231	0.89590612842185	non-significant
ENSG00000135423	GLS2	-0.14181226108836528	0.8240242828731573	0.89590612842185	non-significant
ENSG00000135678	CPM	0.07065152617851535	0.8240242828731573	0.89590612842185	non-significant
ENSG00000135824	RGS8	-0.07374390697525547	0.8240242828731573	0.89590612842185	non-significant
ENSG00000135837	CEP350	-0.04347796495040038	0.8240242828731573	0.89590612842185	non-significant
ENSG00000135905	DOCK10	-0.20253855983964925	0.8240242828731573	0.89590612842185	non-significant
ENSG00000137285	TUBB2B	-0.0724859929801768	0.8240242828731573	0.89590612842185	non-significant
ENSG00000143119	CD53	-0.2831445883196056	0.8240242828731573	0.89590612842185	non-significant
ENSG00000144048	DUSP11	-0.24689261762584452	0.8240239231046536	0.89590612842185	non-significant
ENSG00000144224	UBXN4	0.6612640769707555	0.8240242828731573	0.89590612842185	non-significant
ENSG00000148110	HIATL1	-0.20023183360042252	0.8240242828731573	0.89590612842185	non-significant
ENSG00000149091	DGKZ	-0.11456348973950868	0.8240242828731573	0.89590612842185	non-significant
ENSG00000149564	ESAM	-0.21632400475995664	0.8240242828731573	0.89590612842185	non-significant
ENSG00000153790	C7orf31	0.01234918948680715	0.8240242828731573	0.89590612842185	non-significant
ENSG00000154144	TBRG1	-0.39269846978685413	0.8240242828731573	0.89590612842185	non-significant
ENSG00000155754	ALS2CR11	0.10879105889474497	0.8240239231046536	0.89590612842185	non-significant
ENSG00000157335	CLEC18C	0.2375813535918868	0.8240242828731573	0.89590612842185	non-significant
ENSG00000159917	ZNF235	-0.28421717851421124	0.8240239231046536	0.89590612842185	non-significant
ENSG00000160211	G6PD	-0.2773396604344179	0.8240242828731573	0.89590612842185	non-significant
ENSG00000161677	JOSD2	-0.15719786417733295	0.8240242828731573	0.89590612842185	non-significant
ENSG00000163064	EN1	-0.17293280920576545	0.8240242828731573	0.89590612842185	non-significant
ENSG00000163430	FSTL1	0.21116244205228218	0.8240239231046536	0.89590612842185	non-significant
ENSG00000163793	DNAJC5G	-0.25489733744015347	0.824023083636231	0.89590612842185	non-significant
